   TOF[ns]       MQ1       MQ2       MQ4      MQ14      MQ16      MQ18      MQ20      MQ28      MQ29      MQ30      MQ38      MQ39      MQ40
    90.100     0.000     0.000     0.000     0.000     0.000     0.002     0.001     0.179     0.166     0.216     0.942     0.985     0.990
    90.200     0.000     0.000     0.000     0.000     0.000     0.002     0.001     0.177     0.164     0.214     0.939     0.983     0.991
    90.300     0.000     0.000     0.000     0.000     0.000     0.002     0.001     0.175     0.162     0.211     0.935     0.981     0.993
    90.400     0.000     0.000     0.000     0.000     0.000     0.002     0.001     0.173     0.160     0.208     0.932     0.979     0.994
    90.500     0.000     0.000     0.000     0.000     0.000     0.002     0.001     0.171     0.158     0.206     0.928     0.977     0.995
    90.600     0.000     0.000     0.000     0.000     0.000     0.002     0.001     0.169     0.156     0.203     0.925     0.974     0.996
    90.700     0.000     0.000     0.000     0.000     0.000     0.002     0.001     0.167     0.154     0.201     0.921     0.972     0.997
    90.800     0.000     0.000     0.000     0.000     0.000     0.002     0.001     0.165     0.152     0.198     0.917     0.969     0.998
    90.900     0.000     0.000     0.000     0.000     0.000     0.002     0.001     0.163     0.150     0.196     0.914     0.967     0.999
    91.000     0.000     0.000     0.000     0.000     0.000     0.002     0.001     0.161     0.148     0.194     0.910     0.964     0.999
    91.100     0.000     0.000     0.000     0.000     0.000     0.002     0.001     0.160     0.146     0.191     0.906     0.961     1.000
    91.200     0.000     0.000     0.000     0.000     0.000     0.002     0.001     0.158     0.144     0.189     0.902     0.958     1.000
    91.300     0.000     0.000     0.000     0.000     0.000     0.002     0.001     0.156     0.142     0.187     0.898     0.955     1.000
    91.400     0.000     0.000     0.000     0.000     0.000     0.002     0.001     0.154     0.140     0.184     0.894     0.952     1.000
    91.500     0.000     0.000     0.000     0.000     0.000     0.002     0.001     0.152     0.138     0.182     0.890     0.949     1.000
    91.600     0.000     0.000     0.000     0.000     0.000     0.002     0.001     0.151     0.136     0.180     0.886     0.946     1.000
    91.700     0.000     0.000     0.000     0.000     0.000     0.002     0.001     0.149     0.135     0.178     0.882     0.942     0.999
    91.800     0.000     0.000     0.000     0.000     0.000     0.002     0.001     0.147     0.133     0.175     0.878     0.939     0.999
    91.900     0.000     0.000     0.000     0.000     0.000     0.002     0.001     0.146     0.131     0.173     0.874     0.935     0.998
    92.000     0.000     0.000     0.000     0.000     0.000     0.002     0.001     0.144     0.129     0.171     0.869     0.932     0.998
    92.100     0.000     0.000     0.000     0.000     0.000     0.002     0.001     0.142     0.128     0.169     0.865     0.928     0.997
    92.200     0.000     0.000     0.000     0.000     0.000     0.002     0.001     0.141     0.126     0.167     0.861     0.924     0.996
    92.300     0.000     0.000     0.000     0.000     0.000     0.002     0.001     0.139     0.124     0.165     0.857     0.921     0.995
    92.400     0.000     0.000     0.000     0.000     0.000     0.002     0.001     0.137     0.123     0.163     0.852     0.917     0.994
    92.500     0.000     0.000     0.000     0.000     0.000     0.002     0.001     0.136     0.121     0.161     0.848     0.913     0.993
    92.600     0.000     0.000     0.000     0.000     0.000     0.001     0.001     0.134     0.120     0.159     0.844     0.909     0.992
    92.700     0.000     0.000     0.000     0.000     0.000     0.001     0.001     0.133     0.118     0.157     0.839     0.905     0.990
    92.800     0.000     0.000     0.000     0.000     0.000     0.001     0.001     0.131     0.117     0.155     0.835     0.901     0.989
    92.900     0.000     0.000     0.000     0.000     0.000     0.001     0.001     0.130     0.115     0.153     0.830     0.897     0.987
    93.000     0.000     0.000     0.000     0.000     0.000     0.001     0.001     0.128     0.114     0.151     0.826     0.893     0.986
    93.100     0.000     0.000     0.000     0.000     0.000     0.001     0.001     0.127     0.112     0.149     0.821     0.889     0.984
    93.200     0.000     0.000     0.000     0.000     0.000     0.001     0.001     0.125     0.111     0.147     0.817     0.885     0.982
    93.300     0.000     0.000     0.000     0.000     0.000     0.001     0.001     0.124     0.109     0.146     0.812     0.880     0.980
    93.400     0.000     0.000     0.000     0.000     0.000     0.001     0.001     0.122     0.108     0.144     0.808     0.876     0.978
    93.500     0.000     0.000     0.000     0.000     0.000     0.001     0.001     0.121     0.106     0.142     0.803     0.872     0.976
    93.600     0.000     0.000     0.000     0.000     0.000     0.001     0.001     0.120     0.105     0.140     0.799     0.867     0.974
    93.700     0.000     0.000     0.000     0.000     0.000     0.001     0.001     0.118     0.103     0.139     0.794     0.863     0.972
    93.800     0.000     0.000     0.000     0.000     0.000     0.001     0.001     0.117     0.102     0.137     0.789     0.859     0.969
    93.900     0.000     0.000     0.000     0.000     0.000     0.001     0.001     0.115     0.101     0.135     0.785     0.854     0.967
    94.000     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.114     0.099     0.133     0.780     0.850     0.965
    94.100     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.113     0.098     0.132     0.776     0.845     0.962
    94.200     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.112     0.097     0.130     0.771     0.841     0.960
    94.300     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.110     0.096     0.129     0.766     0.836     0.957
    94.400     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.109     0.094     0.127     0.762     0.832     0.954
    94.500     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.108     0.093     0.125     0.757     0.827     0.951
    94.600     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.106     0.092     0.124     0.753     0.822     0.949
    94.700     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.105     0.091     0.122     0.748     0.818     0.946
    94.800     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.104     0.089     0.121     0.743     0.813     0.943
    94.900     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.103     0.088     0.119     0.739     0.808     0.940
    95.000     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.102     0.087     0.118     0.734     0.804     0.937
    95.100     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.100     0.086     0.116     0.730     0.799     0.934
    95.200     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.099     0.085     0.115     0.725     0.794     0.930
    95.300     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.098     0.084     0.114     0.720     0.790     0.927
    95.400     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.097     0.083     0.112     0.716     0.785     0.924
    95.500     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.096     0.082     0.111     0.711     0.780     0.921
    95.600     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.095     0.081     0.109     0.706     0.775     0.917
    95.700     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.094     0.079     0.108     0.702     0.771     0.914
    95.800     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.093     0.078     0.107     0.697     0.766     0.910
    95.900     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.092     0.077     0.105     0.693     0.761     0.907
    96.000     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.090     0.076     0.104     0.688     0.756     0.903
    96.100     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.089     0.075     0.103     0.684     0.752     0.900
    96.200     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.088     0.074     0.101     0.679     0.747     0.896
    96.300     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.087     0.073     0.100     0.675     0.742     0.893
    96.400     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.086     0.072     0.099     0.670     0.737     0.889
    96.500     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.085     0.071     0.098     0.665     0.733     0.885
    96.600     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.084     0.071     0.097     0.661     0.728     0.881
    96.700     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.083     0.070     0.095     0.656     0.723     0.878
    96.800     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.082     0.069     0.094     0.652     0.718     0.874
    96.900     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.082     0.068     0.093     0.648     0.714     0.870
    97.000     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.081     0.067     0.092     0.643     0.709     0.866
    97.100     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.080     0.066     0.091     0.639     0.704     0.862
    97.200     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.079     0.065     0.090     0.634     0.699     0.858
    97.300     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.078     0.064     0.088     0.630     0.695     0.854
    97.400     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.077     0.063     0.087     0.625     0.690     0.851
    97.500     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.076     0.063     0.086     0.621     0.685     0.847
    97.600     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.075     0.062     0.085     0.617     0.681     0.843
    97.700     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.074     0.061     0.084     0.612     0.676     0.839
    97.800     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.073     0.060     0.083     0.608     0.671     0.834
    97.900     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.073     0.059     0.082     0.604     0.667     0.830
    98.000     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.072     0.059     0.081     0.599     0.662     0.826
    98.100     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.071     0.058     0.080     0.595     0.657     0.822
    98.200     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.070     0.057     0.079     0.591     0.653     0.818
    98.300     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.069     0.056     0.078     0.587     0.648     0.814
    98.400     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.068     0.056     0.077     0.582     0.644     0.810
    98.500     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.068     0.055     0.076     0.578     0.639     0.806
    98.600     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.067     0.054     0.075     0.574     0.634     0.802
    98.700     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.066     0.053     0.074     0.570     0.630     0.798
    98.800     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.065     0.053     0.073     0.566     0.625     0.793
    98.900     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.065     0.052     0.072     0.562     0.621     0.789
    99.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.064     0.051     0.072     0.557     0.616     0.785
    99.100     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.063     0.051     0.071     0.553     0.612     0.781
    99.200     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.062     0.050     0.070     0.549     0.607     0.777
    99.300     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.062     0.049     0.069     0.545     0.603     0.772
    99.400     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.061     0.049     0.068     0.541     0.599     0.768
    99.500     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.060     0.048     0.067     0.537     0.594     0.764
    99.600     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.060     0.047     0.066     0.533     0.590     0.760
    99.700     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.059     0.047     0.066     0.529     0.585     0.756
    99.800     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.058     0.046     0.065     0.525     0.581     0.751
    99.900     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.057     0.046     0.064     0.521     0.577     0.747
   100.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.057     0.045     0.063     0.517     0.572     0.743
   100.100     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.056     0.044     0.062     0.514     0.568     0.739
   100.200     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.056     0.044     0.062     0.510     0.564     0.735
   100.300     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.055     0.043     0.061     0.506     0.560     0.730
   100.400     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.054     0.043     0.060     0.502     0.555     0.726
   100.500     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.054     0.042     0.059     0.498     0.551     0.722
   100.600     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.053     0.042     0.059     0.494     0.547     0.718
   100.700     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.052     0.041     0.058     0.491     0.543     0.714
   100.800     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.052     0.040     0.057     0.487     0.539     0.709
   100.900     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.051     0.040     0.056     0.483     0.535     0.705
   101.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.051     0.039     0.056     0.480     0.530     0.701
   101.100     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.050     0.039     0.055     0.476     0.526     0.697
   101.200     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.049     0.038     0.054     0.472     0.522     0.693
   101.300     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.049     0.038     0.054     0.469     0.518     0.689
   101.400     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.048     0.037     0.053     0.465     0.514     0.684
   101.500     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.048     0.037     0.052     0.461     0.510     0.680
   101.600     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.047     0.036     0.052     0.458     0.506     0.676
   101.700     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.047     0.036     0.051     0.454     0.502     0.672
   101.800     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.046     0.035     0.050     0.451     0.499     0.668
   101.900     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.046     0.035     0.050     0.447     0.495     0.664
   102.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.045     0.035     0.049     0.444     0.491     0.660
   102.100     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.045     0.034     0.049     0.440     0.487     0.656
   102.200     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.044     0.034     0.048     0.437     0.483     0.652
   102.300     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.043     0.033     0.047     0.434     0.479     0.647
   102.400     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.043     0.033     0.047     0.430     0.475     0.643
   102.500     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.042     0.032     0.046     0.427     0.472     0.639
   102.600     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.042     0.032     0.046     0.423     0.468     0.635
   102.700     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.042     0.031     0.045     0.420     0.464     0.631
   102.800     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.041     0.031     0.044     0.417     0.461     0.627
   102.900     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.041     0.031     0.044     0.414     0.457     0.623
   103.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.040     0.030     0.043     0.410     0.453     0.619
   103.100     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.040     0.030     0.043     0.407     0.450     0.615
   103.200     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.039     0.029     0.042     0.404     0.446     0.611
   103.300     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.039     0.029     0.042     0.401     0.443     0.607
   103.400     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.038     0.029     0.041     0.398     0.439     0.604
   103.500     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.038     0.028     0.041     0.394     0.435     0.600
   103.600     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.037     0.028     0.040     0.391     0.432     0.596
   103.700     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.037     0.028     0.040     0.388     0.429     0.592
   103.800     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.037     0.027     0.039     0.385     0.425     0.588
   103.900     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.036     0.027     0.039     0.382     0.422     0.584
   104.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.036     0.026     0.038     0.379     0.418     0.580
   104.100     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.035     0.026     0.038     0.376     0.415     0.576
   104.200     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.035     0.026     0.037     0.373     0.412     0.573
   104.300     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.034     0.025     0.037     0.370     0.408     0.569
   104.400     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.034     0.025     0.036     0.367     0.405     0.565
   104.500     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.034     0.025     0.036     0.364     0.402     0.561
   104.600     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.033     0.024     0.036     0.361     0.398     0.558
   104.700     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.033     0.024     0.035     0.358     0.395     0.554
   104.800     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.033     0.024     0.035     0.355     0.392     0.550
   104.900     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.032     0.023     0.034     0.353     0.389     0.546
   105.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.032     0.023     0.034     0.350     0.385     0.543
   105.100     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.031     0.023     0.033     0.347     0.382     0.539
   105.200     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.031     0.023     0.033     0.344     0.379     0.535
   105.300     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.031     0.022     0.033     0.341     0.376     0.532
   105.400     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.030     0.022     0.032     0.339     0.373     0.528
   105.500     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.030     0.022     0.032     0.336     0.370     0.525
   105.600     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.030     0.021     0.031     0.333     0.367     0.521
   105.700     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.029     0.021     0.031     0.331     0.364     0.518
   105.800     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.029     0.021     0.031     0.328     0.361     0.514
   105.900     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.029     0.021     0.030     0.325     0.358     0.510
   106.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.028     0.020     0.030     0.323     0.355     0.507
   106.100     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.028     0.020     0.029     0.320     0.352     0.503
   106.200     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.028     0.020     0.029     0.317     0.349     0.500
   106.300     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.027     0.020     0.029     0.315     0.346     0.497
   106.400     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.027     0.019     0.028     0.312     0.343     0.493
   106.500     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.027     0.019     0.028     0.310     0.341     0.490
   106.600     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.026     0.019     0.028     0.307     0.338     0.486
   106.700     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.026     0.019     0.027     0.305     0.335     0.483
   106.800     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.026     0.018     0.027     0.302     0.332     0.480
   106.900     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.025     0.018     0.027     0.300     0.329     0.476
   107.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.025     0.018     0.026     0.297     0.327     0.473
   107.100     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.025     0.018     0.026     0.295     0.324     0.470
   107.200     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.025     0.017     0.026     0.293     0.321     0.466
   107.300     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.024     0.017     0.025     0.290     0.319     0.463
   107.400     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.024     0.017     0.025     0.288     0.316     0.460
   107.500     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.024     0.017     0.025     0.285     0.313     0.457
   107.600     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.023     0.016     0.024     0.283     0.311     0.453
   107.700     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.023     0.016     0.024     0.281     0.308     0.450
   107.800     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.023     0.016     0.024     0.278     0.305     0.447
   107.900     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.023     0.016     0.023     0.276     0.303     0.444
   108.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.022     0.016     0.023     0.274     0.300     0.441
   108.100     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.022     0.015     0.023     0.272     0.298     0.438
   108.200     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.022     0.015     0.023     0.269     0.295     0.434
   108.300     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.022     0.015     0.022     0.267     0.293     0.431
   108.400     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.021     0.015     0.022     0.265     0.290     0.428
   108.500     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.021     0.015     0.022     0.263     0.288     0.425
   108.600     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.021     0.014     0.022     0.261     0.286     0.422
   108.700     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.021     0.014     0.021     0.259     0.283     0.419
   108.800     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.020     0.014     0.021     0.256     0.281     0.416
   108.900     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.020     0.014     0.021     0.254     0.278     0.413
   109.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.020     0.014     0.020     0.252     0.276     0.410
   109.100     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.020     0.013     0.020     0.250     0.274     0.407
   109.200     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.019     0.013     0.020     0.248     0.271     0.404
   109.300     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.019     0.013     0.020     0.246     0.269     0.402
   109.400     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.019     0.013     0.019     0.244     0.267     0.399
   109.500     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.019     0.013     0.019     0.242     0.265     0.396
   109.600     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.019     0.013     0.019     0.240     0.262     0.393
   109.700     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.018     0.012     0.019     0.238     0.260     0.390
   109.800     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.018     0.012     0.019     0.236     0.258     0.387
   109.900     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.018     0.012     0.018     0.234     0.256     0.384
   110.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.018     0.012     0.018     0.232     0.254     0.382
   110.100     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.018     0.012     0.018     0.230     0.251     0.379
   110.200     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.017     0.012     0.018     0.228     0.249     0.376
   110.300     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.017     0.011     0.017     0.227     0.247     0.373
   110.400     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.017     0.011     0.017     0.225     0.245     0.371
   110.500     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.017     0.011     0.017     0.223     0.243     0.368
   110.600     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.017     0.011     0.017     0.221     0.241     0.365
   110.700     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.016     0.011     0.017     0.219     0.239     0.363
   110.800     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.016     0.011     0.016     0.217     0.237     0.360
   110.900     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.016     0.011     0.016     0.216     0.235     0.357
   111.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.016     0.010     0.016     0.214     0.233     0.355
   111.100     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.016     0.010     0.016     0.212     0.231     0.352
   111.200     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.015     0.010     0.016     0.210     0.229     0.350
   111.300     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.015     0.010     0.015     0.208     0.227     0.347
   111.400     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.015     0.010     0.015     0.207     0.225     0.345
   111.500     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.015     0.010     0.015     0.205     0.223     0.342
   111.600     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.015     0.010     0.015     0.203     0.221     0.340
   111.700     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.015     0.010     0.015     0.202     0.219     0.337
   111.800     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.014     0.009     0.014     0.200     0.217     0.335
   111.900     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.014     0.009     0.014     0.198     0.216     0.332
   112.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.014     0.009     0.014     0.197     0.214     0.330
   112.100     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.014     0.009     0.014     0.195     0.212     0.327
   112.200     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.014     0.009     0.014     0.193     0.210     0.325
   112.300     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.014     0.009     0.014     0.192     0.208     0.322
   112.400     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.013     0.009     0.013     0.190     0.207     0.320
   112.500     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.013     0.009     0.013     0.189     0.205     0.318
   112.600     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.013     0.008     0.013     0.187     0.203     0.315
   112.700     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.013     0.008     0.013     0.186     0.201     0.313
   112.800     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.013     0.008     0.013     0.184     0.200     0.311
   112.900     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.013     0.008     0.013     0.182     0.198     0.308
   113.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.013     0.008     0.012     0.181     0.196     0.306
   113.100     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.012     0.008     0.012     0.179     0.195     0.304
   113.200     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.012     0.008     0.012     0.178     0.193     0.302
   113.300     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.012     0.008     0.012     0.176     0.191     0.299
   113.400     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.012     0.008     0.012     0.175     0.190     0.297
   113.500     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.012     0.008     0.012     0.174     0.188     0.295
   113.600     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.012     0.007     0.012     0.172     0.186     0.293
   113.700     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.012     0.007     0.011     0.171     0.185     0.291
   113.800     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.011     0.007     0.011     0.169     0.183     0.288
   113.900     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.011     0.007     0.011     0.168     0.182     0.286
   114.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.011     0.007     0.011     0.166     0.180     0.284
   114.100     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.011     0.007     0.011     0.165     0.179     0.282
   114.200     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.011     0.007     0.011     0.164     0.177     0.280
   114.300     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.011     0.007     0.011     0.162     0.175     0.278
   114.400     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.011     0.007     0.010     0.161     0.174     0.276
